speaker_q_values,episode_length,_step,_timestamp,global_step,episode_reward,speaker_loss,steps_per_second,epsilon,speaker_action_distribution_table,listener_action_distribution_table,listener_loss,listener_reward,listener_q_values,speaker_reward,_runtime,average_reward_last_10,run_name
-0.7709089517593384,,1400,1757575699.383509,1400,,0.1370644867420196,11.0,0.05,,,0.0738186091184616,,-1.2155799865722656,,130.833680583,-65.77901139984533,learnable_alpha__52
-0.754814088344574,,1410,1757575699.572264,1410,,0.1455750465393066,11.0,0.05,,,0.060950368642807,,-1.250270128250122,,131.021701458,-65.77901139984533,learnable_alpha__52
-0.8318530917167664,,1420,1757575699.760283,1420,,0.1324389576911926,11.0,0.05,,,0.0528104826807975,,-1.2210631370544434,,131.032023917,-65.77901139984533,learnable_alpha__52
,25.0,1424,1757575719.62566,1424,-22.733070266776103,,,0.05,"{'_latest_artifact_path': 'wandb-client-artifact://oeiu26qy9k2aex76n51yqp63vz3hnnb793vh4f4tg5d9s2byb9amd9amhp52m5yzvvs1e8tbi1f3v60e3r9avxeu8acc0tihyubo4ya9lc5lnmsmcsdshuqx7i04gs6b:latest/speaker_action_distribution_table.table.json', 'size': 81, 'artifact_path': 'wandb-client-artifact://ykrz3zvwspdgwmlkaywovr0nqdz3eujfhfhkpnjy9wk2ymm9k9tk0inafj4yoy5wa2hexjmpxllkic3jequmb6c542600msk60cvfbgx37gd6hq7e6i5ev9m4bh7secl/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'sha256': '16b60665a6e94c63f20ce15bfa35def03450dedd1b975c914f3c5d98793bfc5e', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_1424_16b60665a6e94c63f20c.table.json', 'log_mode': 'IMMUTABLE'}","{'nrows': 5, 'path': 'media/table/listener_action_distribution_table_1424_e481f8abf49ca967d6c2.table.json', 'sha256': 'e481f8abf49ca967d6c2e449daec5f058aefaca6281d5d754c477f812375db44', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://1d6g51jml7h8t0y63hbophq7bnii6xrod9bn1byl93wgcyzcum53jezzrmdtm2m4wmgh3qvx7czdbmidy6zs7o9tcgx3nmezveh3jbqcjdebch2w9yub0d8wj4jtk8z1/listener_action_distribution_table.table.json', 'size': 102, 'log_mode': 'IMMUTABLE', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://x4ru14knuyjee5hujq89p514ubupeacsphftetvy6bgrt5e7ehaegtwcqbfeocol94xkza0m0iy4b7a6zyxd1vtb7qldto1lazj40oznqkxsn24zr58xyhki4hoiygtb:latest/listener_action_distribution_table.table.json'}",,-0.4781208124629049,,-0.4781208124629049,151.096085917,,learnable_alpha__52
-0.7774091362953186,,1470,1757575720.597287,1470,,0.1015644446015358,9.0,0.05,,,0.0738114416599273,,-1.2112218141555786,,151.869116875,-74.8735901159263,learnable_alpha__52
-0.8483554124832153,,1500,1757575725.001069,1500,,0.1278306096792221,9.0,0.05,,,0.0559616424143314,,-1.273640751838684,,156.452367208,-68.1428118067732,learnable_alpha__52
-0.8436042666435242,,1520,1757575725.379023,1520,,0.114326573908329,9.0,0.05,,,0.0586782060563564,,-1.278154373168945,,156.650478625,-68.1428118067732,learnable_alpha__52
,25.0,1524,1757575729.175829,1524,-149.96080006049803,,,0.05,"{'artifact_path': 'wandb-client-artifact://yyeylnfnhsc8whk6rr0q6zjgnf2mbm23agryw1g00k37u3kvra6es94i8i1ww158opd1t3b30o4g9rlb67loa15oo9w0c6p11licbxwbwzu953lj5g38oxbtwfbrbuvz/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1524_40989567ccb1c96fb459.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://v9obqmv6n3izake43cc3zmcjlss92wb87jj18h7aao3aicm669ml8cin4oahzhn8bgmtjoyg8mwpt36s5tl6e6uk24zsc9vsp0c417h3jwxismk9hpf7401pn6ru5xbt:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'sha256': '40989567ccb1c96fb45961832fbef3d559fba7d9af1876b44dab8dbb7768c781', 'size': 78}","{'_latest_artifact_path': 'wandb-client-artifact://fna6oumd8en46dlegyqf4gxo6g2ivnu9m8t0oxygfl7vt2ex342na424fkkpbj6mxrg0fuia2y5btjtsv3zqlf8ffd3iyhic0fx092en5f2740lnmo45aq2q9huujdus:latest/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_1524_8095aede015bbdd3ea4d.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 2, 'nrows': 5, 'sha256': '8095aede015bbdd3ea4d162b59bf4c2573729f551896ac20b6bd5846de95794f', 'size': 103, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://bvowaj7dumu5ll9oggsh2d5qbk4cz7fn9n00tp2q6gf2heqdqgit8b8dvkeqprjvvdzrqym6wbas4fylo4m995fp37whtit5lquguvmiq3p9y65un9ywfwoijjgxozjm/listener_action_distribution_table.table.json'}",,-4.980564875926665,,-4.980564875926665,160.647353667,,learnable_alpha__52
-0.7877379655838013,,1530,1757575729.3858151,1530,,0.1001975536346435,9.0,0.05,,,0.0546301268041133,,-1.3399200439453125,,160.838855,-82.73814270604514,learnable_alpha__52
-0.8446953296661377,,1540,1757575729.577285,1540,,0.0932913273572921,9.0,0.05,,,0.053180307149887,,-1.2646660804748535,,161.029152667,-82.73814270604514,learnable_alpha__52
-0.8596799969673157,,1560,1757575729.958687,1560,,0.1285383701324463,9.0,0.05,,,0.0750468894839286,,-1.2065050601959229,,161.412610625,-87.06727801281642,learnable_alpha__52
-0.7762745022773743,,1570,1757575730.151068,1570,,0.1255185604095459,9.0,0.05,,,0.059713989496231,,-1.1865226030349731,,161.423419875,-87.06727801281642,learnable_alpha__52
-0.6911827325820923,,1620,1757575735.043095,1620,,0.0744642913341522,9.0,0.05,,,0.0512709692120552,,-1.397111892700195,,166.315801958,-75.82242691531118,learnable_alpha__52
,25.0,1624,1757575738.819965,1624,-153.41625266905243,,,0.05,"{'size': 80, 'artifact_path': 'wandb-client-artifact://7wwaqw6z4hki76r28g94g9abc6omq3b0zl9pvsysz764ize4xhw72baw3zfjjbxyp5wxl7283qnyttso578i1n20eetiebt2cc8snapv3jtmnaan2qxt5yvtuy2rwxlh/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1624_23a8fef7f0b9e183ba4e.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://a7z9kmypekadm993knlksy1orsyk733ban7u0dpb0yeusj9w7ztpy5qjtbzomv94cqcrn67el0r4yl2pv6icd9qjz4u3e2irf9nnpalbut8wjnlfvbd9nfg9fjsh9zgy:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'sha256': '23a8fef7f0b9e183ba4edecc1f62a5f5c05116bcc8380db8cccb0e1dc80c1b57', 'nrows': 3}","{'nrows': 5, 'path': 'media/table/listener_action_distribution_table_1624_28996e163261e9a32525.table.json', 'sha256': '28996e163261e9a325254b086959b53da2759e8b752de0b3bdb3c380eb731c2b', 'size': 102, '_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://sekybkrgtocz3uuxi4w8fn1bdrihl9jugpz6dmsomkg9ozixkdzjidf6hay6boru8g3kovr6qanjqmdgu2icn6kcp9rh5tlxqnu5fn73o0s3puy41ory7am52w89ljg6/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://8i5nhzj6m2vetvwkx74kxxoxjijt5svb83zp912nv8wsi617slw8hx35etjb7o4neh7scvrmp4fhstsmv937ubosniiayae7rggkgmg3wjy5mek7yz4v8wyxzc1es4rz:latest/listener_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE'}",,-18.578766755208232,,-18.578766755208232,170.290360417,,learnable_alpha__52
-0.9035014510154724,,1640,1757575739.215317,1640,,0.0812909752130508,9.0,0.05,,,0.0721747204661369,,-1.3600640296936035,,170.667154958,-73.13862795950656,learnable_alpha__52
-0.9713537096977234,,1670,1757575739.790925,1670,,0.1171142160892486,9.0,0.05,,,0.0536649525165557,,-1.3973358869552612,,171.065097167,-75.96151896390296,learnable_alpha__52
-0.7862503528594971,,1720,1757575744.57416,1720,,0.0858526080846786,9.0,0.05,,,0.0537288710474967,,-1.3691651821136477,,175.846116833,-68.17509570271793,learnable_alpha__52
,25.0,1724,1757575748.472944,1724,-13.103538256892325,,,0.05,"{'size': 78, 'nrows': 3, '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://xhydv6q1rgqise59l1shnm8a4zh6lko5ii9vfuyhra69pgs7vo9lqpyi1xjnb9w8igx49jmyam6o5hishwdytjmsthfvuvo028ohntussuotl1w6yit6dusut0k80aho:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'sha256': 'e407f6e06d6022b601275cc42590ae2a828e5d47ca536dd00e26b6101813242a', 'artifact_path': 'wandb-client-artifact://zaqyj7reyjirsjrli5w4chrauepyv9n6meeimj5vtpplm11b4n8sch2bi7uewx1kt6gp78kdouv30a36ubg4zbbshypbrt5dgdpa0635bljmbot4zlawlq1bqax1v6ey/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_1724_e407f6e06d6022b60127.table.json'}","{'nrows': 5, 'sha256': 'b725732410e0ec63a067a46a5eab16bded9458634227d911f29c42b79225b6fa', 'artifact_path': 'wandb-client-artifact://t0x9melaz7233qgejfa1vcptqo511x85gw2btb0u663khfyqdcfb66zjwmin0jk9pktfc2ebdgm2d0am1vtwr4yjggfycc3yqc9czbqkohlvzpk6ykxsoso9u5g0mfsv/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_1724_b725732410e0ec63a067.table.json', 'size': 102, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://abfa3712rs449v4fq9mk198301igfis62t0ip38d86fli15wj23znwkqims2hsurhnwb0y9zdlc27dytwi7ef1la87y7djjh8182lr9pvzo3jco215uofonu8e8etw1c:latest/listener_action_distribution_table.table.json'}",,-0.3409277205792051,,-0.3409277205792051,179.951097917,,learnable_alpha__52
-0.7492581605911255,,1740,1757575748.882678,1740,,0.139988899230957,9.0,0.05,,,0.0581411905586719,,-1.331934928894043,,180.338478083,-60.65705072837299,learnable_alpha__52
-0.9159473180770874,,1760,1757575749.267479,1760,,0.0851376727223396,9.0,0.05,,,0.0613645128905773,,-1.287403583526611,,180.71651225,-56.528702201443096,learnable_alpha__52
-0.9208127856254578,,1770,1757575749.45489,1770,,0.0914958342909812,10.0,0.05,,,0.050940103828907,,-1.270764708518982,,180.726960292,-56.528702201443096,learnable_alpha__52
-0.9136512279510498,,1780,1757575754.081769,1780,,0.0815235450863838,9.0,0.05,,,0.058796476572752,,-1.2815523147583008,,185.585479208,-44.249952404230456,learnable_alpha__52
-0.8908519744873047,,1810,1757575754.733165,1810,,0.1130587011575698,9.0,0.05,,,0.0526279918849468,,-1.2830959558486938,,186.188357208,-46.04282220829326,learnable_alpha__52
-0.8701385259628296,,1820,1757575754.926686,1820,,0.1329840719699859,9.0,0.05,,,0.0434130951762199,,-1.3161731958389282,,186.19917125,-46.04282220829326,learnable_alpha__52
-0.8921987414360046,,1840,1757575759.140841,1840,,0.0991597771644592,9.0,0.05,,,0.0537755414843559,,-1.2817832231521606,,190.594279333,-49.186501597945096,learnable_alpha__52
-0.9108102321624756,,1850,1757575759.332601,1850,,0.1360063254833221,9.0,0.05,,,0.0488728731870651,,-1.3078129291534424,,190.78164025,-48.73439153565407,learnable_alpha__52
-0.9080567359924316,,1860,1757575759.519962,1860,,0.1346692144870758,9.0,0.05,,,0.0571575313806533,,-1.206380009651184,,190.972856125,-48.73439153565407,learnable_alpha__52
-0.9905174374580384,,1900,1757575764.258529,1900,,0.103862464427948,9.0,0.05,,,0.0506635457277298,,-1.4458534717559814,,195.712579417,-34.74208681423051,learnable_alpha__52
-1.0236573219299316,,1930,1757575768.679487,1930,,0.0949619337916374,9.0,0.05,,,0.0527272522449493,,-1.327800989151001,,200.129181292,-35.43508039607614,learnable_alpha__52
-0.9802151918411256,,1940,1757575768.867457,1940,,0.0897676795721054,9.0,0.05,,,0.0543584488332271,,-1.4051802158355713,,200.321918292,-35.43508039607614,learnable_alpha__52
-0.8780047297477722,,1960,1757575769.251157,1960,,0.0806357711553573,9.0,0.05,,,0.0596239641308784,,-1.2582318782806396,,200.702317083,-56.71271982144066,learnable_alpha__52
-0.9224814772605896,,2020,1757575774.2662132,2020,,0.1003232598304748,10.0,0.05,,,0.0551763325929641,,-1.3967758417129517,,205.53818975,-55.53909967714536,learnable_alpha__52
-0.8530921339988708,,2060,1757575778.899203,2060,,0.0864747166633606,9.0,0.05,,,0.0710029304027557,,-1.2663354873657229,,210.357940375,-55.39286817982675,learnable_alpha__52
-0.8744200468063354,,2070,1757575779.09615,2070,,0.0875077247619628,10.0,0.05,,,0.0541749969124794,,-1.3183170557022097,,210.36874625,-55.39286817982675,learnable_alpha__52
,25.0,2074,1757575782.962017,2074,-45.42555535627077,,,0.05,"{'path': 'media/table/speaker_action_distribution_table_2074_ef457e4dd75898f7d789.table.json', '_latest_artifact_path': 'wandb-client-artifact://x8j95obfqn6nw3hngej4xa731s9tcegg07k7yypatv8a10jmsuuzbp49ydy8pwxnzz3xf51k92c05be74z4xrsrx3spbgfg0gbx8qlxcxu80gy4pj2tzel17k2n7oqp1:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'sha256': 'ef457e4dd75898f7d789e3a393c8e2ea43f79cc49dca670c669bd0ae22a862da', 'artifact_path': 'wandb-client-artifact://gr1mbh5qupxmcp6fqhh8yr7snsuzcfzlb5ak44e49cotlbfuo55c2o90fkmq18myimyetuw8mzov8ompa09o8wldc5x01bddpdyrc0clxikm1rl0c5ilfqsjvmes0bfs/speaker_action_distribution_table.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'size': 80, 'nrows': 3}","{'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2074_5e1e67a21a8756f285e1.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://z9dwvt84nbk9hd8ptu09290q4llyms2m3vvqpksyavqad8heue0ncmdgu1eixs4khrz4e1qtgp93qg6qby2nhmgrewcxd6mkun22f0fpvxutsnxyy8034sjk8yvhb6v3/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://ta91gec704op24h8eg7pvftdyt0p9ldqolv2jx5ahx00yh02y1lseb250c79lqwvtb87gh4pfxusjbq3taq0cd1oi6kiu0rwyiywu7gi56zz2b2rlpes6nndx7nlsbu8:latest/listener_action_distribution_table.table.json', 'sha256': '5e1e67a21a8756f285e177616c0c7a38f604dadc347826544fc8cbe3ad3d265f', 'size': 101, '_type': 'table-file', 'ncols': 2}",,-0.8280339532553875,,-0.8280339532553875,214.43702075,,learnable_alpha__52
-0.7433128356933594,,2080,1757575783.175203,2080,,0.0865812599658966,9.0,0.05,,,0.0590605922043323,,-1.2047808170318604,,214.631677583,-53.968958355022814,learnable_alpha__52
,25.0,2124,1757575787.73674,2124,-26.25781371847325,,,0.05,"{'_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://n7wwgbjqw04lunxsnwwj5ygzt5485tn23a1mqhfh0e95r6deabulqn5ppkuder5ckyiwk79w3vvc5tio490ry668bgduvvola6xiq77jq800lnusy9rrf1z6ihk1jov5:latest/speaker_action_distribution_table.table.json', 'sha256': '7a9d5f17fe692a4bcc58a42ae5419dc86906cd8b7c1ca9b0c5f4349220704b95', 'size': 81, 'nrows': 3, 'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://cylwuq9jb1hmjmda5sumc4l0qvk5ytpjwejozobckcbybg7wtd8d3x273d1grcyel1te3vwg7mwny4qlgx8za3sjvssv84uraz4mx9d9mzolbldpo3ak27okt25cygqj/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_2124_7a9d5f17fe692a4bcc58.table.json'}","{'nrows': 5, 'size': 102, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://x2ri1h896g9d4md6vdx2fvuem1d3iaml3fygdpu8n5xwesjqu4tpoafboci9lapsqlqcnqbhon380p2it0x2vmjgcplkxfa3ibex6v523pixh0mqo5ienepkji3rnar2:latest/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_2124_a6ee28120f955b72aab1.table.json', 'sha256': 'a6ee28120f955b72aab1435d07e520bf815f12c4c9ea83425437a598b058377d', 'artifact_path': 'wandb-client-artifact://iu42diwxei1abwc41qvfk6sp4z1rykrssnafky5ylk7tpkttd61rylxdiuzb1zy1bv2nzppayan4lh8qq63tbliog9due8ranksq5fygouaim9dpdj7x458cddp14ovy/listener_action_distribution_table.table.json'}",,-1.6306819935617431,,-1.6306819935617431,219.211766667,,learnable_alpha__52
-1.033736228942871,,2140,1757575788.140243,2140,,0.123019590973854,9.0,0.05,,,0.0632824227213859,,-1.396540284156799,,219.59376,-61.8285366746714,learnable_alpha__52
-0.8767887353897095,,2200,1757575793.091084,2200,,0.0729841589927673,9.0,0.05,,,0.0452669002115726,,-1.2955788373947144,,224.5453285,-52.7709334282845,learnable_alpha__52
-0.880685567855835,,2210,1757575793.283482,2210,,0.0959846004843711,10.0,0.05,,,0.0548353642225265,,-1.3937164545059204,,224.739438167,-52.7709334282845,learnable_alpha__52
-0.991504728794098,,2220,1757575793.477582,2220,,0.0824207887053489,10.0,0.05,,,0.0457322336733341,,-1.3721363544464111,,224.751603458,-52.7709334282845,learnable_alpha__52
-1.0754168033599854,,2230,1757575798.069293,2230,,0.0912536978721618,9.0,0.05,,,0.0393724143505096,,-1.398804783821106,,229.522688958,-54.264907949161895,learnable_alpha__52
-1.008545994758606,,2240,1757575798.260834,2240,,0.0969779416918754,9.0,0.05,,,0.0493611991405487,,-1.3519129753112793,,229.717705958,-54.264907949161895,learnable_alpha__52
-0.991661012172699,,2250,1757575798.455821,2250,,0.107930302619934,9.0,0.05,,,0.0426965579390525,,-1.3399040699005127,,229.904626208,-54.99422037564334,learnable_alpha__52
-1.0780737400054932,,2260,1757575798.642768,2260,,0.1133595257997512,9.0,0.05,,,0.043807566165924,,-1.5284693241119385,,230.09293775,-54.99422037564334,learnable_alpha__52
-0.960240125656128,,2270,1757575798.831082,2270,,0.1066700667142868,10.0,0.05,,,0.0589987263083457,,-1.5199295282363892,,230.105210375,-54.99422037564334,learnable_alpha__52
,25.0,2274,1757575803.1302998,2274,-13.200795158413182,,,0.05,"{'size': 81, 'artifact_path': 'wandb-client-artifact://5npez26ubyvsgzae7ryd160imcalu17476j5lls70b81lvn7zqbdysl326woapp28drr3x8qasq0j55r2nqhgkl3aqjrhumip77xq3uydwavi0n19jm5vxjzjcno5fjo/speaker_action_distribution_table.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://zrhzcosyluyx6zw5iwrzgqq4cwa1cgwirdag8r0ne6jx0w0tw8wpkmeo35y4jrsnjad3ftbppk091ite4l4nybsgateekdemyjn4szol1zitr0mp85mklk7k05qas9pc:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'sha256': '2a7f9345d217aad4ef8ecda853c465d1da0a7ee212c5fcf8b49d726096931a48', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_2274_2a7f9345d217aad4ef8e.table.json', 'log_mode': 'IMMUTABLE'}","{'size': 101, '_type': 'table-file', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://ecv1997flgjy6kmevurxe3zb9lh5mqhhknd6oh78xdyei7o2ci5dq9qynjqf2fjc7jthdksey8emypknmn0cdguw3gk2f39hbitgofmgkyuxu0wsspnol30g28jjj5uu/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://kgvzkg4bvhh7yekkbsitbkwbthgqkpicu2wqc7qk843tuzmnv4nb9tl5purpt08nyyl529mcj2egouf8ofbnwvhxg7bf5fzia4n2ytyz9xc8h2orkjean742ufz6b5kr:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2274_0206004ea9d0e02e313c.table.json', 'sha256': '0206004ea9d0e02e313cf223199e2d51c0c84293402f5f67c20d6b95ea60b913', 'log_mode': 'IMMUTABLE'}",,-0.0908233516914303,,-0.0908233516914303,234.604259083,,learnable_alpha__52
-0.935474693775177,,2310,1757575803.914978,2310,,0.0944248661398887,9.0,0.05,,,0.061006911098957,,-1.2836891412734983,,235.3673945,-57.25988775097928,learnable_alpha__52
-0.9220770597457886,,2330,1757575808.837204,2330,,0.1021995842456817,9.0,0.05,,,0.0575863607227802,,-1.19223952293396,,240.289369583,-53.90324152598057,learnable_alpha__52
-0.9883073568344116,,2340,1757575809.0274408,2340,,0.1029628738760948,9.0,0.05,,,0.046838104724884,,-1.3512680530548096,,240.476391833,-53.90324152598057,learnable_alpha__52
,25.0,2374,1757575813.4506612,2374,-60.801466372146784,,,0.05,"{'sha256': 'c912d716e027c723287f75fb2c3697d86b65ad5d9f882b2d438a3014d9ed5e20', 'artifact_path': 'wandb-client-artifact://3w51sddagicwxu3pusmja424mlyinxydyhejmtm3g8or70qlfpirl8mkislvxjymnk8g4eawjc3li5qvktyhjfg79vgjeqzi37mmntywq0dnuj0vo7atai0ydial40gf/speaker_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://1zo26be8pqz01yof38mdbjoy65ef4pas1lua36kdej5jhav0cbfp9fjhelxnutkpxmwwgidqcfill9cwfo1omff0xsp26ynoqkr42jb41d24r66qggj7uf5bypu6hdsb:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'size': 80, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_2374_c912d716e027c723287f.table.json', '_type': 'table-file'}","{'nrows': 5, 'size': 102, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://we75zrg5mtrf6eijya56fl2l342m1o6bytpeojxutdzj84cuq7dsv0j1xwfx3mc9k4tt7vym2ro9nqq8t28ldewym5krfgxy67vftycf0vky1qnt4ahdb22czfdhnh01/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_2374_ffb857407a4c27df381f.table.json', 'sha256': 'ffb857407a4c27df381fff330e2e99728b7cc9ca091cdac62390ea83a1a53354', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://92nxyp09on8zdsf4bb7hk550g9pu6ob77pxusarusq7ea5z49zzq05gkvu9c9vhzgqaqhfy983aq8g5v1o8xs3oap6g4p16qxee7sfa69qro4ukdqtbjsf0ba5qso8na:latest/listener_action_distribution_table.table.json'}",,-8.51887527245166,,-8.51887527245166,244.925337042,,learnable_alpha__52
-1.011261224746704,,2440,1757575818.8046222,2440,,0.1328097283840179,9.0,0.05,,,0.0563782677054405,,-1.291822910308838,,250.258539708,-66.11076131819922,learnable_alpha__52
-0.9116820693016052,,2460,1757575819.188876,2460,,0.1311365962028503,9.0,0.05,,,0.0497170463204383,,-1.342242956161499,,250.641272917,-66.86657348071182,learnable_alpha__52
,25.0,2474,1757575824.0573492,2474,-114.20521953084744,,,0.05,"{'_latest_artifact_path': 'wandb-client-artifact://a6p5vsborb1blscf912o62m0kkyho1vke7fcuvxi911gz6j2xeisa879y4wcx4fm9tj0gj0kv73w74a7kjafl3e6r6umngkotye166q7dy3hm34fwmg1drlw4la4zpcr:latest/speaker_action_distribution_table.table.json', 'size': 80, 'artifact_path': 'wandb-client-artifact://m5a4dbto4pgjbi3280rn02wfkw6pnmdc1r04pgvfnmb9yt3kdbmpjrn6wtbnn3l4p3ti6fp20zf6y51eihppgm3zebw1nk2s1uvpdjmpdn90is06ot55mrtv016abswr/speaker_action_distribution_table.table.json', 'ncols': 2, 'sha256': '0c6d77e7a7bf787b1a08cb0883ee4c8187f9ec051ee35da52348977ba2d9d5d5', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_2474_0c6d77e7a7bf787b1a08.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE'}","{'ncols': 2, 'artifact_path': 'wandb-client-artifact://6nqunrtzbfbpmk6ilna46woqo2nagixzd1weo2oci4xba4zeeg5625mtx9nqx3zykpi5fc2nucu3f45g8jaendw05szcae7uu4cy19hg5mqkka41qvmre29a03zeaija/listener_action_distribution_table.table.json', 'nrows': 5, 'size': 101, '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://pamf18ane9fsyecweh7hhj0p3xfj2f53q81y7vl5psg94566vp1j6hhwlmkmtirw8mp313lmlonnfnizmvuz5uoh38xpj1bjheetvac21x0nvluy45ibslphkadl8zzq:latest/listener_action_distribution_table.table.json', 'path': 'media/table/listener_action_distribution_table_2474_ab5d70037365d1692ca2.table.json', 'sha256': 'ab5d70037365d1692ca2071ff7c7c04bed1069b44bea1199bc77cd52c0067ff1', 'log_mode': 'IMMUTABLE'}",,-7.051408918880444,,-7.051408918880444,255.534633792,,learnable_alpha__52
-0.9764931797981262,,2500,1757575824.655516,2500,,0.116245687007904,9.0,0.05,,,0.0479611083865165,,-1.465378761291504,,256.1110345,-76.85469062865384,learnable_alpha__52
-1.0399503707885742,,2510,1757575824.849044,2510,,0.094736747443676,9.0,0.05,,,0.0471032187342643,,-1.391768217086792,,256.301787667,-76.85469062865384,learnable_alpha__52
-1.003076434135437,,2530,1757575829.036602,2530,,0.0976695418357849,9.0,0.05,,,0.0455991998314857,,-1.3397893905639648,,260.489641708,-79.93383554742246,learnable_alpha__52
-0.9485105276107788,,2540,1757575829.227637,2540,,0.0906118601560592,9.0,0.05,,,0.0640211924910545,,-1.3283122777938845,,260.682250625,-79.93383554742246,learnable_alpha__52
-1.1046340465545654,,2560,1757575829.612,2560,,0.1140558123588562,9.0,0.05,,,0.0737363398075103,,-1.5006258487701416,,261.061693125,-75.05281542197858,learnable_alpha__52
-1.019249677658081,,2570,1757575829.799687,2570,,0.0990789234638214,9.0,0.05,,,0.0679555684328079,,-1.3266489505767822,,261.072221708,-75.05281542197858,learnable_alpha__52
-1.0101795196533203,,2580,1757575833.84802,2580,,0.0987992584705352,9.0,0.05,,,0.057522065937519,,-1.3577890396118164,,265.296608875,-74.07563740123695,learnable_alpha__52
