speaker_q_values,episode_length,_step,_timestamp,global_step,episode_reward,speaker_loss,steps_per_second,epsilon,speaker_action_distribution_table,listener_action_distribution_table,listener_loss,listener_reward,listener_q_values,speaker_reward,_runtime,average_reward_last_10,run_name
,,,,8000,,0.0697730097440712,,,,,0.0441279009128626,,,,,-60.39627121786724,dqn_run_0
,,,,8010,,0.1077556415950244,,,,,0.0592965970703367,,,,,-105.9469575857713,dqn_run_0
,,,,7960,,0.0747358094437765,,,,,0.0450607571852574,,,,,-91.61538181296318,dqn_run_0
,,,,2510,,,,,,,,,,,,,dqn_run_0
,,,,2500,,0.3901813955676623,,,,,0.1900378587737073,,,,,-181.0837583731849,dqn_run_0
,,,,8024,,,,,,,,,,,,,dqn_run_0
,,,,2490,,0.1507081808096196,,,,,0.0271912564638442,,,,,-111.76197455210097,dqn_run_0
,,,,8030,,,,,,,,,,,,,dqn_run_0
,,,,2480,,0.3692020594918312,,,,,0.1834939753052281,,,,,-135.11226102634978,dqn_run_0
,,,,8040,,0.0758687562506881,,,,,0.0515111569746631,,,,,-86.1476536539432,dqn_run_0
,,,,2474,,,,,,,,,,,,,dqn_run_0
,,,,8050,,0.0615846261218001,,,,,0.0464481583686037,,,,,-69.01677692681858,dqn_run_0
,,,,8060,,0.0577312965614988,,,,,0.0492596246588012,,,,,-75.27061238151184,dqn_run_0
,,,,2470,,0.2214159005671597,,,,,0.3339526042394173,,,,,-127.90026969148308,dqn_run_0
,,,,8070,,0.0829254914140503,,,,,0.0687688387753864,,,,,-71.19461617028087,dqn_run_0
,,,,8020,,0.1017020089255054,,,,,0.0662489812402001,,,,,-108.9269252720402,dqn_run_0
,,,,7824,,,,,,,,,,,,,dqn_run_0
,,,,7950,,0.0749563111116866,,,,,0.0703177136240469,,,,,-84.53550517159096,dqn_run_0
,,,,7940,,0.0793403864595728,,,,,0.0463727178937885,,,,,-128.75830090587533,dqn_run_0
,,,,7830,,0.0591919673030425,,,,,0.0638931949923965,,,,,-93.85832687830428,dqn_run_0
,,,,2650,,0.1115178581406665,,,,,0.1550741067579842,,,,,-96.09334636290772,dqn_run_0
,,,,7840,,0.0818510477699035,,,,,0.0574293856636755,,,,,-65.54735247641803,dqn_run_0
,,,,2640,,0.0969187182899677,,,,,0.1159139646820151,,,,,-113.5169292742316,dqn_run_0
,,,,7850,,,,,,,,,,,,,dqn_run_0
,,,,7860,,0.0773935460644462,,,,,0.0449222315906881,,,,,-86.62874895556392,dqn_run_0
,,,,2630,,0.2457102343506614,,,,,0.1766187798123853,,,,,-108.19433763352812,dqn_run_0
,,,,7870,,0.0670167189933365,,,,,0.0566128261909876,,,,,-119.43486268148877,dqn_run_0
,,,,2624,,,,,,,,,,,,,dqn_run_0
,,,,7874,,,,,,,,,,,,,dqn_run_0
,,,,2620,,0.2409889487440107,,,,,0.0915749706416304,,,,,-108.02713334084316,dqn_run_0
,,,,2560,,0.3301695800907676,,,,,0.1421480992984534,,,,,-106.53690924261429,dqn_run_0
,,,,7880,,0.089216283975999,,,,,0.0517430792332486,,,,,-77.53663741897574,dqn_run_0
,,,,7890,,0.0747191883377761,,,,,0.0397436370584589,,,,,-70.70933805926956,dqn_run_0
,,,,2600,,0.0651996468528678,,,,,0.167575804600581,,,,,-188.3670696315771,dqn_run_0
,,,,7900,,,,,,,,,,,,,dqn_run_0
,,,,7910,,0.0741815400405666,,,,,0.0395084739098294,,,,,-113.20370425191236,dqn_run_0
,,,,2590,,0.204349826697287,,,,,0.090791151851201,,,,,-40.81890295143961,dqn_run_0
,,,,7920,,0.0831489042939765,,,,,0.0590471105904321,,,,,-113.32773072739504,dqn_run_0
,,,,2580,,0.2177869257700825,,,,,0.0297487206628068,,,,,-128.8109773966034,dqn_run_0
,,,,7924,,,,,,,,,,,,,dqn_run_0
,,,,2574,,,,,,,,,,,,,dqn_run_0
,,,,7930,,0.0581843725607916,,,,,0.0531940017040063,,,,,-122.13042013171804,dqn_run_0
,,,,2570,,0.2833121933585016,,,,,0.1225008910447505,,,,,-92.3459742357337,dqn_run_0
,,,,2610,,0.2401268169239345,,,,,0.1322728418155408,,,,,-36.65122693891454,dqn_run_0
,,,,2874,,,,,,,,,,,,,dqn_run_0
,,,,7570,,0.081038079795763,,,,,0.0647279291614957,,,,,-99.23764630466694,dqn_run_0
,,,,2880,,0.1922685085136146,,,,,0.1248580889755156,,,,,-94.68465163091015,dqn_run_0
,,,,7190,,0.0695245477945092,,,,,0.0650594842915515,,,,,-98.13226341656284,dqn_run_0
,,,,3180,,0.130931287071179,,,,,0.0809982869975709,,,,,-118.8313191766931,dqn_run_0
,,,,7200,,0.0838428170969296,,,,,0.0532827668607227,,,,,-107.25241925099476,dqn_run_0
,,,,7210,,0.0874176690043729,,,,,0.0591263022312383,,,,,-106.09636925222564,dqn_run_0
,,,,3174,,,,,,,,,,,,,dqn_run_0
,,,,7220,,0.089709945854697,,,,,0.0778747910619191,,,,,-82.8136433590255,dqn_run_0
,,,,3170,,0.1814418744497715,,,,,0.1583347467368683,,,,,-72.27659623423023,dqn_run_0
,,,,7224,,,,,,,,,,,,,dqn_run_0
,,,,3160,,0.1673179483188596,,,,,0.10593101283226,,,,,-92.03958213457044,dqn_run_0
,,,,7230,,0.0994405479013146,,,,,0.024374799386385,,,,,-137.71584967795567,dqn_run_0
,,,,3150,,0.1703604327083467,,,,,0.113829446751566,,,,,-132.23057571335792,dqn_run_0
,,,,3190,,0.1847000532946033,,,,,0.0673334252680822,,,,,-140.38024487563436,dqn_run_0
,,,,7240,,0.0575780972782388,,,,,0.0824551943641674,,,,,-75.5432466927508,dqn_run_0
,,,,7250,,0.0743413325243158,,,,,0.0539482415187293,,,,,-154.2000831390862,dqn_run_0
,,,,7260,,0.1333557609926614,,,,,0.0432758676056709,,,,,-171.44024132867975,dqn_run_0
,,,,3130,,0.2659758946480858,,,,,0.1220986382860164,,,,,-98.2051006589286,dqn_run_0
,,,,7270,,0.1016486335001503,,,,,0.0600382935653203,,,,,-110.75443930972192,dqn_run_0
,,,,3124,,,,,,,,,,,,,dqn_run_0
,,,,7274,,,,,,,,,,,,,dqn_run_0
,,,,3120,,0.2309896816790195,,,,,0.1015483258270575,,,,,-115.66298109185313,dqn_run_0
,,,,7280,,0.0691315450457668,,,,,0.0266071793350451,,,,,-147.5268416883665,dqn_run_0
,,,,3110,,0.2132158439750679,,,,,0.1543473820318076,,,,,-95.39877024142,dqn_run_0
,,,,7290,,0.0976883607389804,,,,,0.0369680374083568,,,,,-115.32716447918112,dqn_run_0
,,,,3100,,0.1363615221079679,,,,,0.0685936329577754,,,,,-109.14516522568324,dqn_run_0
,,,,3140,,0.0534225707253815,,,,,0.0589137757129889,,,,,-97.93567539024768,dqn_run_0
,,,,7300,,0.1337981382814603,,,,,0.0673814190409287,,,,,-131.00432707369316,dqn_run_0
,,,,7180,,0.0842565070086382,,,,,0.0599564873936548,,,,,-107.34946954407934,dqn_run_0
,,,,7174,,,,,,,,,,,,,dqn_run_0
,,,,7070,,0.0852445734052114,,,,,0.0745569205456822,,,,,-110.2250288235974,dqn_run_0
,,,,3300,,0.1895087872942209,,,,,0.180549587596673,,,,,-130.809561504618,dqn_run_0
,,,,7074,,,,,,,,,,,,,dqn_run_0
,,,,3290,,,,,,,,,,,,,dqn_run_0
,,,,7080,,0.116288691993585,,,,,0.0896015040399749,,,,,-66.09322322084444,dqn_run_0
,,,,3280,,0.2333122371355383,,,,,0.122105808943435,,,,,-136.39259979352752,dqn_run_0
,,,,7090,,0.0896297106310168,,,,,0.0358088544891863,,,,,-69.74597222250232,dqn_run_0
,,,,3274,,,,,,,,,,,,,dqn_run_0
,,,,7100,,0.0967825025530032,,,,,0.0427437611011287,,,,,-93.64005880777827,dqn_run_0
,,,,7110,,0.0837187849483839,,,,,0.0828519352383384,,,,,-78.36667387458839,dqn_run_0
,,,,3270,,0.2450582064535037,,,,,0.0884552789772566,,,,,-136.99761064959287,dqn_run_0
,,,,3200,,0.2850374210992722,,,,,0.1438092686745042,,,,,-88.73461410813488,dqn_run_0
,,,,7120,,0.069088516967111,,,,,0.083034125425213,,,,,-135.84872088847754,dqn_run_0
,,,,7124,,,,,,,,,,,,,dqn_run_0
,,,,3250,,0.2322840140037202,,,,,0.110970372567481,,,,,-150.4419200687155,dqn_run_0
,,,,7130,,0.0992988222576957,,,,,0.0520283687043299,,,,,-114.80160303317132,dqn_run_0
,,,,3240,,0.1218498123268981,,,,,0.1453543715767588,,,,,-82.07512479817025,dqn_run_0
,,,,7140,,0.0819697669301715,,,,,0.0615684602229374,,,,,-103.2495513965629,dqn_run_0
,,,,3230,,0.1642353033274018,,,,,0.1341176434344763,,,,,-212.83088280431377,dqn_run_0
,,,,7150,,0.0771838220421985,,,,,0.0865062918278397,,,,,-88.79068482404625,dqn_run_0
,,,,7160,,0.1214277265433737,,,,,0.0796456735681066,,,,,-103.47124438369856,dqn_run_0
,,,,3224,,,,,,,,,,,,,dqn_run_0
,,,,7170,,0.0751546455109311,,,,,0.0680746294509512,,,,,-74.9703360428381,dqn_run_0
,,,,3220,,0.1253377063032324,,,,,0.0839638785454986,,,,,-175.56841014716332,dqn_run_0
,,,,3260,,0.1827808082538697,,,,,0.0417480894455401,,,,,-101.37575023435603,dqn_run_0
,,,,7310,,0.0806649377976728,,,,,0.0614632135618081,,,,,-138.79244475974403,dqn_run_0
,,,,3090,,0.2362876021094711,,,,,0.1177959760266397,,,,,-129.71221157061376,dqn_run_0
,,,,7320,,0.0647435835858639,,,,,0.0571984388936428,,,,,-118.775798186661,dqn_run_0
,,,,7450,,0.1207965621812843,,,,,0.0845060221728552,,,,,-87.63029891406924,dqn_run_0
,,,,7460,,0.1188331786365293,,,,,0.0451529853782966,,,,,-96.21143531586384,dqn_run_0
,,,,2970,,0.1800708101729454,,,,,0.1081612463673789,,,,,-87.10667121493329,dqn_run_0
,,,,7470,,0.0594317250838244,,,,,0.0750408611954226,,,,,-101.75699798393416,dqn_run_0
,,,,2960,,0.174705126170496,,,,,0.1377662603250756,,,,,-137.74555841131468,dqn_run_0
,,,,7474,,,,,,,,,,,,,dqn_run_0
,,,,2950,,0.1369124597617049,,,,,0.0251047517422316,,,,,-113.8995940185616,dqn_run_0
,,,,7480,,0.0873887692013986,,,,,0.0765698771910884,,,,,-72.74015599069513,dqn_run_0
,,,,2940,,0.1788208599785086,,,,,0.1068282222713036,,,,,-147.8727065933815,dqn_run_0
,,,,7490,,0.1030877634815856,,,,,0.0603731063501955,,,,,-66.76400919557157,dqn_run_0
,,,,2930,,,,,,,,,,,,,dqn_run_0
,,,,2974,,,,,,,,,,,,,dqn_run_0
,,,,7500,,0.0915583421246163,,,,,0.0893182782262735,,,,,-100.8634525366424,dqn_run_0
,,,,2924,,,,,,,,,,,,,dqn_run_0
,,,,7520,,0.0847499603173942,,,,,0.0755063135710679,,,,,-116.66573664870327,dqn_run_0
,,,,2920,,0.0599075321707918,,,,,0.1200096013212846,,,,,-142.8958982697537,dqn_run_0
,,,,7524,,,,,,,,,,,,,dqn_run_0
,,,,2910,,0.1429252871582713,,,,,0.1371404333633838,,,,,-144.8157720432349,dqn_run_0
,,,,7530,,0.0770654465758958,,,,,0.064559047408533,,,,,-74.7928828984569,dqn_run_0
,,,,2900,,,,,,,,,,,,,dqn_run_0
,,,,7540,,0.0758190594775286,,,,,0.0662624800524367,,,,,-56.66622373615356,dqn_run_0
,,,,2890,,0.2350894796760188,,,,,0.1264930032811373,,,,,-97.7508887210506,dqn_run_0
,,,,7550,,0.0638985143012755,,,,,0.0659815230378591,,,,,-74.60206235716079,dqn_run_0
,,,,7560,,0.0676865143925715,,,,,0.0657597630624008,,,,,-104.84987524676866,dqn_run_0
,,,,7510,,0.1144972942984859,,,,,0.0401743658356493,,,,,-107.51178688438333,dqn_run_0
,,,,7440,,0.073643321261803,,,,,0.0485594563472379,,,,,-106.42754971711904,dqn_run_0
,,,,2980,,,,,,,,,,,,,dqn_run_0
,,,,7430,,0.0889763466000719,,,,,0.0772657139540588,,,,,-101.3870795008766,dqn_run_0
,,,,3080,,,,,,,,,,,,,dqn_run_0
,,,,7324,,,,,,,,,,,,,dqn_run_0
,,,,3074,,,,,,,,,,,,,dqn_run_0
,,,,7330,,0.1301304122336525,,,,,0.0420911964992404,,,,,-158.54843841877528,dqn_run_0
,,,,3070,,0.3340417831822758,,,,,0.1367001351096868,,,,,-132.6400046559103,dqn_run_0
,,,,7340,,0.1081071022876594,,,,,0.0522490361057172,,,,,-99.3528463931438,dqn_run_0
,,,,3060,,0.0232127156176052,,,,,0.1179655940461471,,,,,-66.58090389511611,dqn_run_0
,,,,7350,,0.1105860745903034,,,,,0.0526908243887521,,,,,-53.084290026518815,dqn_run_0
,,,,7360,,0.0951102279444041,,,,,0.0704803260823892,,,,,-88.86086097457711,dqn_run_0
,,,,3050,,0.1561400721391874,,,,,0.1582268627728077,,,,,-90.843251975785,dqn_run_0
,,,,7370,,0.113929608535212,,,,,0.0654953897778797,,,,,-73.94996166107039,dqn_run_0
,,,,3040,,,,,,,,,,,,,dqn_run_0
,,,,7374,,,,,,,,,,,,,dqn_run_0
,,,,3030,,,,,,,,,,,,,dqn_run_0
,,,,7380,,0.0961620990719399,,,,,0.0625434625196871,,,,,-149.781114955485,dqn_run_0
,,,,3024,,,,,,,,,,,,,dqn_run_0
,,,,7390,,0.0899764025947863,,,,,0.0796324317256855,,,,,-147.0262787062922,dqn_run_0
,,,,3020,,0.1278958509981686,,,,,0.1308910726683466,,,,,-113.47673811051598,dqn_run_0
,,,,7400,,0.0620646268619914,,,,,0.0879062087212815,,,,,-123.81862101608152,dqn_run_0
,,,,7410,,0.0473279312094418,,,,,0.0775265493323501,,,,,-111.52829090075998,dqn_run_0
,,,,3010,,0.1292588192171664,,,,,0.0433946855791711,,,,,-88.18438000053716,dqn_run_0
,,,,7420,,0.0976214996079407,,,,,0.0717085606843451,,,,,-86.25236071640441,dqn_run_0
,,,,3000,,0.1994724284122551,,,,,0.0884984618845207,,,,,-133.19967902100012,dqn_run_0
,,,,7424,,,,,,,,,,,,,dqn_run_0
,,,,2990,,0.16950036313448,,,,,0.1349560878181525,,,,,-55.39924548658698,dqn_run_0
,,,,2460,,0.298415167434323,,,,,0.1710624549266358,,,,,-167.93920845883648,dqn_run_0
,,,,3310,,0.1390587286044233,,,,,0.0615476925992148,,,,,-109.27607680347964,dqn_run_0
,,,,8074,,,,,,,,,,,,,dqn_run_0
,,,,8080,,0.0597921828992477,,,,,0.0560445278805733,,,,,-61.767652060486725,dqn_run_0
,,,,1900,,0.1336216563249571,,,,,0.2186532966568727,,,,,-127.0400163493124,dqn_run_0
,,,,8730,,0.0879274647497238,,,,,0.0494551572087304,,,,,-108.57263629919734,dqn_run_0
,,,,1890,,0.0580996845029763,,,,,0.152982849327518,,,,,-144.1918566284781,dqn_run_0
,,,,8740,,0.1117680294460716,,,,,0.0691557734245728,,,,,-78.56005850181299,dqn_run_0
,,,,1880,,0.2357524366987163,,,,,0.2738663381715677,,,,,-137.75949812091224,dqn_run_0
,,,,8750,,0.061775574853036,,,,,0.0651875862357782,,,,,-141.22900567781716,dqn_run_0
,,,,8760,,0.089653107936523,,,,,0.0856903840738465,,,,,-105.10041734031924,dqn_run_0
,,,,1874,,,,,,,,,,,,,dqn_run_0
,,,,8770,,0.0925603817013399,,,,,0.0867483323036805,,,,,-84.10306332505235,dqn_run_0
,,,,1870,,,,,,,,,,,,,dqn_run_0
,,,,8774,,,,,,,,,,,,,dqn_run_0
,,,,8724,,,,,,,,,,,,,dqn_run_0
,,,,1860,,0.3633511225903119,,,,,0.1173499825384097,,,,,-89.52557368129699,dqn_run_0
,,,,1850,,0.1037102824923634,,,,,0.0751553473197775,,,,,-147.38225445182792,dqn_run_0
,,,,8790,,0.0807496274425588,,,,,0.0475404679521453,,,,,-167.18306645971268,dqn_run_0
,,,,1840,,0.0704885784822739,,,,,0.2130847905803358,,,,,-197.31402927312365,dqn_run_0
,,,,8800,,0.0627657854444651,,,,,0.0755648305576449,,,,,-39.82366423397252,dqn_run_0
,,,,8810,,0.0999823752716266,,,,,0.0706436760820655,,,,,-69.68640322803302,dqn_run_0
,,,,1830,,0.1778667499113121,,,,,0.2071403297104606,,,,,-128.17092323700075,dqn_run_0
,,,,8820,,0.0635541265769767,,,,,0.0573449661477193,,,,,-128.94964311539186,dqn_run_0
,,,,1824,,,,,,,,,,,,,dqn_run_0
,,,,8824,,,,,,,,,,,,,dqn_run_0
,,,,1820,,0.1197977920115082,,,,,0.1400218987820487,,,,,-155.27817810299553,dqn_run_0
,,,,8830,,0.0515083538725446,,,,,0.0345622695336125,,,,,-166.48426365782342,dqn_run_0
,,,,8780,,0.1158532154405204,,,,,0.0725558316333485,,,,,-156.60084599261222,dqn_run_0
,,,,1810,,0.3661448946895821,,,,,0.1367611162700406,,,,,-271.15655360577955,dqn_run_0
,,,,1910,,0.0681142152702894,,,,,0.2091361465097933,,,,,-150.21165805012538,dqn_run_0
,,,,1920,,0.2727740369708694,,,,,0.157210775322236,,,,,-161.9502105211051,dqn_run_0
,,,,8600,,0.0691575503365687,,,,,0.0736589557471129,,,,,-135.4182444338768,dqn_run_0
,,,,8610,,0.1038169062912475,,,,,0.0444438473043722,,,,,-136.9495770141777,dqn_run_0
,,,,2000,,,,,,,,,,,,,dqn_run_0
,,,,8620,,0.0996404643467536,,,,,0.048871969600131,,,,,-82.4885748683268,dqn_run_0
,,,,1990,,0.1814862364979106,,,,,0.2129105383097908,,,,,-60.34702133753534,dqn_run_0
,,,,8624,,,,,,,,,,,,,dqn_run_0
,,,,1980,,0.0637381084206993,,,,,0.1623017309749938,,,,,-90.714789155604,dqn_run_0
,,,,8630,,0.088695127594118,,,,,0.0694541115107128,,,,,-109.82271147043984,dqn_run_0
,,,,1974,,,,,,,,,,,,,dqn_run_0
,,,,8640,,0.1109072948325453,,,,,0.0675791315011896,,,,,-107.71915073666771,dqn_run_0
,,,,1970,,0.2767701440083974,,,,,0.139336999551508,,,,,-143.41708632328914,dqn_run_0
,,,,8720,,0.076111571017879,,,,,0.0527675422261722,,,,,-148.9532613532415,dqn_run_0
,,,,8650,,0.0645657882023903,,,,,0.0522355628066552,,,,,-93.74137501474078,dqn_run_0
,,,,1960,,0.137636924027317,,,,,0.0563559195933607,,,,,-134.17700710980998,dqn_run_0
,,,,8670,,0.03535386353893,,,,,0.0551667963864027,,,,,-86.37723741397299,dqn_run_0
,,,,1950,,0.101031427361366,,,,,0.0742302100883431,,,,,-50.025752052643874,dqn_run_0
,,,,8674,,,,,,,,,,,,,dqn_run_0
,,,,1940,,0.2964341804745256,,,,,0.0863202669551731,,,,,-82.59532625771476,dqn_run_0
,,,,8680,,0.1009465405385901,,,,,0.0777765368943243,,,,,-162.5342474020044,dqn_run_0
,,,,1930,,0.2712867331229496,,,,,0.2437323061857518,,,,,-135.5690713294269,dqn_run_0
,,,,8690,,0.0724672085203337,,,,,0.0660073252366079,,,,,-102.0416813803936,dqn_run_0
,,,,1924,,,,,,,,,,,,,dqn_run_0
,,,,8700,,0.0792176975091082,,,,,0.0523998969578558,,,,,-163.42150708533637,dqn_run_0
,,,,8710,,0.0584008215056195,,,,,0.0543337797921455,,,,,-99.18870550048088,dqn_run_0
,,,,8660,,0.0666685010815572,,,,,0.0450789658005258,,,,,-189.5618255516679,dqn_run_0
,,,,2010,,0.2825885534687419,,,,,0.2050064129142418,,,,,-87.0469358615431,dqn_run_0
,,,,8840,,0.0952425884603511,,,,,0.0656157775826151,,,,,-147.79213731531428,dqn_run_0
,,,,8850,,0.0926744285769279,,,,,0.0675039811930655,,,,,-129.66149614921574,dqn_run_0
,,,,8980,,0.0856028537339967,,,,,0.0573362619221277,,,,,-148.74422763799487,dqn_run_0
,,,,1680,,0.324615793581211,,,,,0.1299665039275777,,,,,-130.7413531568817,dqn_run_0
,,,,8990,,0.0536047940354003,,,,,0.0711939321394523,,,,,-91.4593777077189,dqn_run_0
,,,,1674,,,,,,,,,,,,,dqn_run_0
,,,,9000,,0.0591096994454716,,,,,0.0869296666082787,,,,,-77.98572779222894,dqn_run_0
,,,,9010,,0.0540040797122076,,,,,0.1025777683812289,,,,,-117.30319453422555,dqn_run_0
,,,,1670,,0.3254519031718088,,,,,0.1854141852123535,,,,,-192.99922894730423,dqn_run_0
,,,,9020,,0.0725140015042344,,,,,0.0736025371255427,,,,,-72.06292865341493,dqn_run_0
,,,,1660,,0.1433074550756564,,,,,0.2439541777195424,,,,,-200.34406979586495,dqn_run_0
,,,,9024,,,,,,,,,,,,,dqn_run_0
,,,,1650,,0.380619947064704,,,,,0.110818525232116,,,,,-178.04133562918605,dqn_run_0
,,,,1690,,0.1133057784103473,,,,,0.301217823289942,,,,,-108.53461410716986,dqn_run_0
,,,,9030,,0.0509543758903402,,,,,0.0851836793016004,,,,,-163.4890852664131,dqn_run_0
,,,,9040,,0.0769731883242424,,,,,0.0608655270764489,,,,,-90.33462016510036,dqn_run_0
,,,,1630,,0.3576955842988942,,,,,0.1645605995232998,,,,,-176.29834796034368,dqn_run_0
,,,,9050,,0.0784955790478387,,,,,0.0765994923007379,,,,,-122.9790329893551,dqn_run_0
,,,,9060,,0.0952308919059187,,,,,0.0503442331217458,,,,,-27.124170597736825,dqn_run_0
,,,,1624,,,,,,,,,,,,,dqn_run_0
,,,,9070,,0.0700526786759124,,,,,0.075188785182231,,,,,-36.89717942277921,dqn_run_0
,,,,1620,,0.1977571043338761,,,,,0.1823354961937282,,,,,-143.68500789830622,dqn_run_0
